"","circuit_name","year","duration","pit_stop_milliseconds","driver_name"
"383","Chinese Grand Prix",2011,"13.900",13900,"Sergio Pérez"
"384","Chinese Grand Prix",2011,"28.845",28845,"Sergio Pérez"
"385","European Grand Prix",2011,"21.301",21301,"Pastor Maldonado"
"386","European Grand Prix",2011,"22.114",22114,"Nick Heidfeld"
"387","European Grand Prix",2011,"21.163",21163,"Rubens Barrichello"
"388","European Grand Prix",2011,"23.492",23492,"Kamui Kobayashi"
"389","European Grand Prix",2011,"20.340",20340,"Lewis Hamilton"
"390","European Grand Prix",2011,"21.054",21054,"Nico Rosberg"
"391","European Grand Prix",2011,"20.676",20676,"Adrian Sutil"
"392","European Grand Prix",2011,"20.465",20465,"Mark Webber"
"393","European Grand Prix",2011,"21.006",21006,"Sebastian Vettel"
"394","European Grand Prix",2011,"21.477",21477,"Fernando Alonso"
"395","European Grand Prix",2011,"20.997",20997,"Jenson Button"
"396","European Grand Prix",2011,"21.201",21201,"Michael Schumacher"
"397","European Grand Prix",2011,"20.567",20567,"Paul di Resta"
"398","European Grand Prix",2011,"21.321",21321,"Sébastien Buemi"
"399","European Grand Prix",2011,"23.241",23241,"Heikki Kovalainen"
"400","European Grand Prix",2011,"28.030",28030,"Narain Karthikeyan"
"401","European Grand Prix",2011,"20.718",20718,"Felipe Massa"
"402","European Grand Prix",2011,"22.104",22104,"Vitaly Petrov"
"403","European Grand Prix",2011,"30.665",30665,"Michael Schumacher"
"404","European Grand Prix",2011,"24.459",24459,"Vitantonio Liuzzi"
"405","European Grand Prix",2011,"21.900",21900,"Timo Glock"
"406","European Grand Prix",2011,"23.327",23327,"Jarno Trulli"
"407","European Grand Prix",2011,"21.943",21943,"Jérôme d'Ambrosio"
"408","European Grand Prix",2011,"21.391",21391,"Jaime Alguersuari"
"409","European Grand Prix",2011,"21.035",21035,"Lewis Hamilton"
"410","European Grand Prix",2011,"21.939",21939,"Sergio Pérez"
"411","European Grand Prix",2011,"20.460",20460,"Sébastien Buemi"
"412","European Grand Prix",2011,"21.126",21126,"Heikki Kovalainen"
"413","European Grand Prix",2011,"22.285",22285,"Nick Heidfeld"
"414","European Grand Prix",2011,"20.818",20818,"Paul di Resta"
"415","European Grand Prix",2011,"21.168",21168,"Vitaly Petrov"
"416","European Grand Prix",2011,"20.319",20319,"Mark Webber"
"417","European Grand Prix",2011,"20.286",20286,"Adrian Sutil"
"418","European Grand Prix",2011,"21.262",21262,"Rubens Barrichello"
"419","European Grand Prix",2011,"21.805",21805,"Pastor Maldonado"
"420","European Grand Prix",2011,"20.551",20551,"Fernando Alonso"
"421","European Grand Prix",2011,"22.766",22766,"Vitantonio Liuzzi"
"422","European Grand Prix",2011,"20.441",20441,"Sebastian Vettel"
"423","European Grand Prix",2011,"20.325",20325,"Jenson Button"
"424","European Grand Prix",2011,"23.547",23547,"Nico Rosberg"
"425","European Grand Prix",2011,"24.675",24675,"Narain Karthikeyan"
"426","European Grand Prix",2011,"25.537",25537,"Felipe Massa"
"427","European Grand Prix",2011,"21.168",21168,"Michael Schumacher"
"428","European Grand Prix",2011,"20.545",20545,"Kamui Kobayashi"
"429","European Grand Prix",2011,"22.131",22131,"Jarno Trulli"
"430","European Grand Prix",2011,"22.250",22250,"Jérôme d'Ambrosio"
"431","European Grand Prix",2011,"21.105",21105,"Vitaly Petrov"
"432","European Grand Prix",2011,"21.472",21472,"Nick Heidfeld"
"433","European Grand Prix",2011,"21.286",21286,"Rubens Barrichello"
"434","European Grand Prix",2011,"20.367",20367,"Mark Webber"
"435","European Grand Prix",2011,"20.212",20212,"Lewis Hamilton"
"436","European Grand Prix",2011,"21.103",21103,"Jaime Alguersuari"
"437","European Grand Prix",2011,"22.632",22632,"Heikki Kovalainen"
"438","European Grand Prix",2011,"21.036",21036,"Adrian Sutil"
"439","European Grand Prix",2011,"22.030",22030,"Timo Glock"
"440","European Grand Prix",2011,"21.069",21069,"Paul di Resta"
"441","European Grand Prix",2011,"20.136",20136,"Fernando Alonso"
"442","European Grand Prix",2011,"22.235",22235,"Vitantonio Liuzzi"
"443","European Grand Prix",2011,"21.490",21490,"Pastor Maldonado"
"444","European Grand Prix",2011,"20.896",20896,"Nico Rosberg"
"445","European Grand Prix",2011,"20.995",20995,"Sébastien Buemi"
"446","European Grand Prix",2011,"20.331",20331,"Sebastian Vettel"
"447","European Grand Prix",2011,"26.059",26059,"Narain Karthikeyan"
"448","European Grand Prix",2011,"20.404",20404,"Felipe Massa"
"449","European Grand Prix",2011,"20.479",20479,"Jenson Button"
"450","German Grand Prix",2011,"27.247",27247,"Sergio Pérez"
"451","German Grand Prix",2011,"27.301",27301,"Sébastien Buemi"
"452","German Grand Prix",2011,"31.879",31879,"Karun Chandhok"
"453","German Grand Prix",2011,"20.440",20440,"Mark Webber"
"454","German Grand Prix",2011,"20.348",20348,"Nico Rosberg"
"455","German Grand Prix",2011,"20.768",20768,"Michael Schumacher"
"456","German Grand Prix",2011,"21.601",21601,"Pastor Maldonado"
"457","German Grand Prix",2011,"20.982",20982,"Lewis Hamilton"
"458","German Grand Prix",2011,"20.430",20430,"Fernando Alonso"
"459","German Grand Prix",2011,"20.394",20394,"Sebastian Vettel"
"460","German Grand Prix",2011,"20.344",20344,"Felipe Massa"
"461","German Grand Prix",2011,"20.882",20882,"Kamui Kobayashi"
"462","German Grand Prix",2011,"22.048",22048,"Vitantonio Liuzzi"
"463","German Grand Prix",2011,"22.319",22319,"Daniel Ricciardo"
"464","German Grand Prix",2011,"20.839",20839,"Adrian Sutil"
"465","German Grand Prix",2011,"22.252",22252,"Timo Glock"
"466","German Grand Prix",2011,"21.449",21449,"Vitaly Petrov"
"467","German Grand Prix",2011,"21.062",21062,"Jaime Alguersuari"
"468","German Grand Prix",2011,"23.676",23676,"Paul di Resta"
"469","German Grand Prix",2011,"20.952",20952,"Jenson Button"
"470","German Grand Prix",2011,"20.762",20762,"Jérôme d'Ambrosio"
"471","German Grand Prix",2011,"22.088",22088,"Heikki Kovalainen"
"472","German Grand Prix",2011,"21.299",21299,"Mark Webber"
"473","German Grand Prix",2011,"22.331",22331,"Karun Chandhok"
"474","German Grand Prix",2011,"20.496",20496,"Lewis Hamilton"
"475","German Grand Prix",2011,"20.035",20035,"Fernando Alonso"
"476","German Grand Prix",2011,"21.057",21057,"Pastor Maldonado"
"477","German Grand Prix",2011,"20.975",20975,"Nico Rosberg"
"478","German Grand Prix",2011,"20.954",20954,"Sébastien Buemi"
"479","German Grand Prix",2011,"20.299",20299,"Michael Schumacher"
"480","German Grand Prix",2011,"20.274",20274,"Sebastian Vettel"
"481","German Grand Prix",2011,"20.185",20185,"Felipe Massa"
"482","German Grand Prix",2011,"21.645",21645,"Sergio Pérez"
"483","German Grand Prix",2011,"21.689",21689,"Jaime Alguersuari"
"484","German Grand Prix",2011,"20.572",20572,"Vitaly Petrov"
"485","German Grand Prix",2011,"20.879",20879,"Adrian Sutil"
"486","German Grand Prix",2011,"21.267",21267,"Kamui Kobayashi"
"487","German Grand Prix",2011,"21.252",21252,"Timo Glock"
"488","German Grand Prix",2011,"20.403",20403,"Lewis Hamilton"
"489","German Grand Prix",2011,"23.588",23588,"Jérôme d'Ambrosio"
"490","German Grand Prix",2011,"24.053",24053,"Daniel Ricciardo"
"491","German Grand Prix",2011,"21.175",21175,"Heikki Kovalainen"
"492","German Grand Prix",2011,"22.535",22535,"Paul di Resta"
"493","German Grand Prix",2011,"19.975",19975,"Fernando Alonso"
"494","German Grand Prix",2011,"20.047",20047,"Nico Rosberg"
"495","German Grand Prix",2011,"22.458",22458,"Karun Chandhok"
"496","German Grand Prix",2011,"20.324",20324,"Mark Webber"
"497","German Grand Prix",2011,"19.930",19930,"Michael Schumacher"
"498","German Grand Prix",2011,"21.903",21903,"Felipe Massa"
"499","German Grand Prix",2011,"20.110",20110,"Sebastian Vettel"
"500","Hungarian Grand Prix",2011,"20.854",20854,"Mark Webber"
"501","Hungarian Grand Prix",2011,"22.293",22293,"Felipe Massa"
"502","Hungarian Grand Prix",2011,"25.532",25532,"Vitaly Petrov"
"503","Hungarian Grand Prix",2011,"22.640",22640,"Rubens Barrichello"
"504","Hungarian Grand Prix",2011,"21.786",21786,"Jenson Button"
"505","Hungarian Grand Prix",2011,"22.262",22262,"Paul di Resta"
"506","Hungarian Grand Prix",2011,"23.397",23397,"Pastor Maldonado"
"507","Hungarian Grand Prix",2011,"21.371",21371,"Nick Heidfeld"
"508","Hungarian Grand Prix",2011,"22.222",22222,"Timo Glock"
"509","Hungarian Grand Prix",2011,"25.337",25337,"Jérôme d'Ambrosio"
"510","Hungarian Grand Prix",2011,"21.880",21880,"Lewis Hamilton"
"511","Hungarian Grand Prix",2011,"20.690",20690,"Sebastian Vettel"
"512","Hungarian Grand Prix",2011,"22.886",22886,"Fernando Alonso"
"513","Hungarian Grand Prix",2011,"20.767",20767,"Nico Rosberg"
"514","Hungarian Grand Prix",2011,"23.725",23725,"Kamui Kobayashi"
"515","Hungarian Grand Prix",2011,"22.349",22349,"Sébastien Buemi"
"516","Hungarian Grand Prix",2011,"22.772",22772,"Heikki Kovalainen"
"517","Hungarian Grand Prix",2011,"21.902",21902,"Adrian Sutil"
"518","Hungarian Grand Prix",2011,"22.215",22215,"Sergio Pérez"
"519","Hungarian Grand Prix",2011,"23.633",23633,"Vitantonio Liuzzi"
"520","Hungarian Grand Prix",2011,"21.948",21948,"Michael Schumacher"
"521","Hungarian Grand Prix",2011,"23.734",23734,"Jaime Alguersuari"
"522","Hungarian Grand Prix",2011,"23.118",23118,"Jarno Trulli"
"523","Hungarian Grand Prix",2011,"22.844",22844,"Daniel Ricciardo"
"524","Hungarian Grand Prix",2011,"13.186",13186,"Pastor Maldonado"
"525","Hungarian Grand Prix",2011,"25.434",25434,"Nick Heidfeld"
"526","Hungarian Grand Prix",2011,"22.217",22217,"Rubens Barrichello"
"527","Hungarian Grand Prix",2011,"22.552",22552,"Jaime Alguersuari"
"528","Hungarian Grand Prix",2011,"22.147",22147,"Heikki Kovalainen"
"529","Hungarian Grand Prix",2011,"20.570",20570,"Sergio Pérez"
"530","Hungarian Grand Prix",2011,"20.000",20000,"Mark Webber"
"531","Hungarian Grand Prix",2011,"23.208",23208,"Fernando Alonso"
"532","Hungarian Grand Prix",2011,"21.138",21138,"Felipe Massa"
"533","Hungarian Grand Prix",2011,"24.194",24194,"Vitaly Petrov"
"534","Hungarian Grand Prix",2011,"21.460",21460,"Sébastien Buemi"
"535","Hungarian Grand Prix",2011,"20.803",20803,"Lewis Hamilton"
"536","Hungarian Grand Prix",2011,"20.071",20071,"Michael Schumacher"
"537","Hungarian Grand Prix",2011,"22.501",22501,"Vitantonio Liuzzi"
"538","Hungarian Grand Prix",2011,"20.589",20589,"Adrian Sutil"
"539","Hungarian Grand Prix",2011,"21.065",21065,"Jenson Button"
"540","Hungarian Grand Prix",2011,"19.939",19939,"Nico Rosberg"
"541","Hungarian Grand Prix",2011,"20.801",20801,"Paul di Resta"
"542","Hungarian Grand Prix",2011,"20.611",20611,"Sebastian Vettel"
"543","Hungarian Grand Prix",2011,"21.426",21426,"Pastor Maldonado"
"544","Hungarian Grand Prix",2011,"20.613",20613,"Timo Glock"
"545","Hungarian Grand Prix",2011,"23.563",23563,"Daniel Ricciardo"
"546","Hungarian Grand Prix",2011,"20.916",20916,"Jérôme d'Ambrosio"
"547","Hungarian Grand Prix",2011,"13.201",13201,"Sergio Pérez"
"548","Hungarian Grand Prix",2011,"22.852",22852,"Kamui Kobayashi"
"549","Hungarian Grand Prix",2011,"19.936",19936,"Fernando Alonso"
"550","Hungarian Grand Prix",2011,"20.580",20580,"Rubens Barrichello"
"551","Hungarian Grand Prix",2011,"20.673",20673,"Mark Webber"
"552","Hungarian Grand Prix",2011,"27.839",27839,"Vitantonio Liuzzi"
"553","Hungarian Grand Prix",2011,"20.861",20861,"Lewis Hamilton"
"554","Hungarian Grand Prix",2011,"22.453",22453,"Felipe Massa"
"555","Hungarian Grand Prix",2011,"19.664",19664,"Sebastian Vettel"
"556","Hungarian Grand Prix",2011,"20.046",20046,"Jenson Button"
"557","Hungarian Grand Prix",2011,"20.935",20935,"Paul di Resta"
"558","Hungarian Grand Prix",2011,"20.360",20360,"Sébastien Buemi"
"559","Hungarian Grand Prix",2011,"20.990",20990,"Heikki Kovalainen"
"560","Hungarian Grand Prix",2011,"20.917",20917,"Sergio Pérez"
"561","Hungarian Grand Prix",2011,"21.651",21651,"Daniel Ricciardo"
"562","Hungarian Grand Prix",2011,"20.126",20126,"Fernando Alonso"
"563","Hungarian Grand Prix",2011,"21.345",21345,"Jaime Alguersuari"
"564","Hungarian Grand Prix",2011,"49.849",49849,"Jérôme d'Ambrosio"
"565","Hungarian Grand Prix",2011,"20.563",20563,"Nico Rosberg"
"566","Hungarian Grand Prix",2011,"21.122",21122,"Mark Webber"
"567","Hungarian Grand Prix",2011,"21.353",21353,"Vitaly Petrov"
"568","Hungarian Grand Prix",2011,"31.539",31539,"Rubens Barrichello"
"569","Hungarian Grand Prix",2011,"22.364",22364,"Heikki Kovalainen"
"570","Hungarian Grand Prix",2011,"21.796",21796,"Adrian Sutil"
"571","Hungarian Grand Prix",2011,"23.010",23010,"Vitantonio Liuzzi"
"572","Hungarian Grand Prix",2011,"23.016",23016,"Pastor Maldonado"
"573","Hungarian Grand Prix",2011,"20.855",20855,"Lewis Hamilton"
"574","Hungarian Grand Prix",2011,"20.715",20715,"Mark Webber"
"575","Hungarian Grand Prix",2011,"25.596",25596,"Rubens Barrichello"
"576","Hungarian Grand Prix",2011,"21.628",21628,"Lewis Hamilton"
"577","Hungarian Grand Prix",2011,"21.609",21609,"Vitaly Petrov"
"578","Hungarian Grand Prix",2011,"21.715",21715,"Heikki Kovalainen"
"579","Hungarian Grand Prix",2011,"21.503",21503,"Adrian Sutil"
"580","Hungarian Grand Prix",2011,"22.470",22470,"Jérôme d'Ambrosio"
"581","Hungarian Grand Prix",2011,"23.244",23244,"Nico Rosberg"
"582","Hungarian Grand Prix",2011,"22.825",22825,"Pastor Maldonado"
"583","Hungarian Grand Prix",2011,"22.458",22458,"Vitantonio Liuzzi"
"584","Hungarian Grand Prix",2011,"20.929",20929,"Timo Glock"
"585","Hungarian Grand Prix",2011,"13.173",13173,"Lewis Hamilton"
"586","Hungarian Grand Prix",2011,"21.157",21157,"Felipe Massa"
"587","Hungarian Grand Prix",2011,"21.258",21258,"Kamui Kobayashi"
"588","Indian Grand Prix",2011,"22.676",22676,"Sergio Pérez"
"589","Indian Grand Prix",2011,"27.378",27378,"Timo Glock"
"590","Indian Grand Prix",2011,"33.650",33650,"Rubens Barrichello"
"591","Indian Grand Prix",2011,"40.734",40734,"Jarno Trulli"
"592","Indian Grand Prix",2011,"21.525",21525,"Paul di Resta"
"593","Indian Grand Prix",2011,"27.137",27137,"Vitaly Petrov"
"594","Indian Grand Prix",2011,"21.424",21424,"Adrian Sutil"
"595","Indian Grand Prix",2011,"21.392",21392,"Mark Webber"
"596","Indian Grand Prix",2011,"21.873",21873,"Fernando Alonso"
"597","Indian Grand Prix",2011,"22.530",22530,"Lewis Hamilton"
"598","Indian Grand Prix",2011,"22.856",22856,"Jaime Alguersuari"
"599","Indian Grand Prix",2011,"21.848",21848,"Felipe Massa"
"600","Indian Grand Prix",2011,"21.149",21149,"Nico Rosberg"
"601","Indian Grand Prix",2011,"21.092",21092,"Jenson Button"
"602","Indian Grand Prix",2011,"20.893",20893,"Michael Schumacher"
"603","Indian Grand Prix",2011,"22.579",22579,"Sébastien Buemi"
"604","Indian Grand Prix",2011,"21.415",21415,"Sebastian Vettel"
"605","Indian Grand Prix",2011,"24.150",24150,"Paul di Resta"
"606","Indian Grand Prix",2011,"22.226",22226,"Heikki Kovalainen"
"607","Indian Grand Prix",2011,"22.144",22144,"Bruno Senna"
"608","Indian Grand Prix",2011,"24.046",24046,"Narain Karthikeyan"
"609","Indian Grand Prix",2011,"22.687",22687,"Jérôme d'Ambrosio"
"610","Indian Grand Prix",2011,"27.193",27193,"Lewis Hamilton"
"611","Indian Grand Prix",2011,"25.074",25074,"Daniel Ricciardo"
"612","Indian Grand Prix",2011,"22.894",22894,"Jarno Trulli"
"613","Indian Grand Prix",2011,"14.919",14919,"Felipe Massa"
"614","Indian Grand Prix",2011,"27.619",27619,"Felipe Massa"
"615","Indian Grand Prix",2011,"42.529",42529,"Daniel Ricciardo"
"616","Indian Grand Prix",2011,"22.519",22519,"Vitaly Petrov"
"617","Indian Grand Prix",2011,"24.789",24789,"Sergio Pérez"
"618","Indian Grand Prix",2011,"21.977",21977,"Adrian Sutil"
"619","Indian Grand Prix",2011,"22.339",22339,"Rubens Barrichello"
"620","Indian Grand Prix",2011,"21.240",21240,"Mark Webber"
"621","Indian Grand Prix",2011,"21.755",21755,"Fernando Alonso"
"622","Indian Grand Prix",2011,"20.984",20984,"Paul di Resta"
"623","Indian Grand Prix",2011,"22.001",22001,"Heikki Kovalainen"
"624","Indian Grand Prix",2011,"22.978",22978,"Nico Rosberg"
"625","Indian Grand Prix",2011,"22.172",22172,"Lewis Hamilton"
"626","Indian Grand Prix",2011,"21.838",21838,"Jenson Button"
"627","Indian Grand Prix",2011,"23.084",23084,"Jaime Alguersuari"
"628","Indian Grand Prix",2011,"21.449",21449,"Sebastian Vettel"
"629","Indian Grand Prix",2011,"21.482",21482,"Michael Schumacher"
"630","Indian Grand Prix",2011,"23.605",23605,"Narain Karthikeyan"
"631","Indian Grand Prix",2011,"21.723",21723,"Bruno Senna"
"632","Indian Grand Prix",2011,"22.472",22472,"Jérôme d'Ambrosio"
"633","Indian Grand Prix",2011,"24.150",24150,"Jarno Trulli"
"634","Indian Grand Prix",2011,"28.474",28474,"Daniel Ricciardo"
"635","Italian Grand Prix",2011,"27.550",27550,"Kamui Kobayashi"
"636","Italian Grand Prix",2011,"29.157",29157,"Rubens Barrichello"
"637","Italian Grand Prix",2011,"22.534",22534,"Bruno Senna"
"638","Italian Grand Prix",2011,"16:44.718",1004718,"Daniel Ricciardo"
"639","Italian Grand Prix",2011,"30.391",30391,"Jarno Trulli"
"640","Italian Grand Prix",2011,"21.870",21870,"Paul di Resta"
"641","Italian Grand Prix",2011,"22.709",22709,"Michael Schumacher"
"642","Italian Grand Prix",2011,"24.234",24234,"Sébastien Buemi"
"643","Italian Grand Prix",2011,"21.660",21660,"Jenson Button"
"644","Italian Grand Prix",2011,"22.083",22083,"Lewis Hamilton"
"645","Italian Grand Prix",2011,"22.939",22939,"Kamui Kobayashi"
"646","Italian Grand Prix",2011,"22.539",22539,"Fernando Alonso"
"647","Italian Grand Prix",2011,"23.063",23063,"Pastor Maldonado"
"648","Italian Grand Prix",2011,"23.145",23145,"Bruno Senna"
"649","Italian Grand Prix",2011,"22.124",22124,"Sebastian Vettel"
"650","Italian Grand Prix",2011,"21.988",21988,"Jaime Alguersuari"
"651","Italian Grand Prix",2011,"25.147",25147,"Timo Glock"
"652","Italian Grand Prix",2011,"21.821",21821,"Felipe Massa"
"653","Italian Grand Prix",2011,"23.298",23298,"Heikki Kovalainen"
"654","Italian Grand Prix",2011,"23.420",23420,"Jarno Trulli"
"655","Italian Grand Prix",2011,"23.069",23069,"Paul di Resta"
"656","Italian Grand Prix",2011,"23.414",23414,"Rubens Barrichello"
"657","Italian Grand Prix",2011,"22.095",22095,"Jenson Button"
"658","Italian Grand Prix",2011,"30.777",30777,"Daniel Ricciardo"
"659","Italian Grand Prix",2011,"21.989",21989,"Fernando Alonso"
"660","Italian Grand Prix",2011,"21.876",21876,"Lewis Hamilton"
"661","Italian Grand Prix",2011,"21.378",21378,"Sebastian Vettel"
"662","Italian Grand Prix",2011,"22.611",22611,"Heikki Kovalainen"
"663","Italian Grand Prix",2011,"22.014",22014,"Michael Schumacher"
"664","Italian Grand Prix",2011,"22.614",22614,"Pastor Maldonado"
"665","Italian Grand Prix",2011,"22.784",22784,"Timo Glock"
"666","Italian Grand Prix",2011,"24.086",24086,"Sébastien Buemi"
"667","Italian Grand Prix",2011,"22.273",22273,"Bruno Senna"
"668","Italian Grand Prix",2011,"22.148",22148,"Felipe Massa"
"669","Italian Grand Prix",2011,"22.279",22279,"Jaime Alguersuari"
"670","Japanese Grand Prix",2011,"21.091",21091,"Lewis Hamilton"
"671","Japanese Grand Prix",2011,"21.511",21511,"Adrian Sutil"
"672","Japanese Grand Prix",2011,"28.244",28244,"Vitantonio Liuzzi"
"673","Japanese Grand Prix",2011,"22.374",22374,"Sebastian Vettel"
"674","Japanese Grand Prix",2011,"20.667",20667,"Michael Schumacher"
"675","Japanese Grand Prix",2011,"21.094",21094,"Jenson Button"
"676","Japanese Grand Prix",2011,"21.147",21147,"Fernando Alonso"
"677","Japanese Grand Prix",2011,"21.820",21820,"Mark Webber"
"678","Japanese Grand Prix",2011,"21.964",21964,"Paul di Resta"
"679","Japanese Grand Prix",2011,"24.263",24263,"Kamui Kobayashi"
"680","Japanese Grand Prix",2011,"21.412",21412,"Heikki Kovalainen"
"681","Japanese Grand Prix",2011,"21.313",21313,"Felipe Massa"
"682","Japanese Grand Prix",2011,"21.849",21849,"Sébastien Buemi"
"683","Japanese Grand Prix",2011,"21.636",21636,"Jarno Trulli"
"684","Japanese Grand Prix",2011,"23.723",23723,"Daniel Ricciardo"
"685","Japanese Grand Prix",2011,"22.130",22130,"Rubens Barrichello"
"686","Japanese Grand Prix",2011,"20.575",20575,"Nico Rosberg"
"687","Japanese Grand Prix",2011,"25.563",25563,"Timo Glock"
"688","Japanese Grand Prix",2011,"23.013",23013,"Jérôme d'Ambrosio"
"689","Japanese Grand Prix",2011,"25.927",25927,"Bruno Senna"
"690","Japanese Grand Prix",2011,"21.339",21339,"Pastor Maldonado"
